;;;;;;POTENCIA;;;;;;ENERGIA;;;;;
sistema;cia;producto;producto cia;tarifa;fee;P1;P2;P3;P4;P5;P6;P1.;P2.;P3.;P4.;P5.;P6.
PENINSULA;NATURGY;FIJO;PLAN FIJO LUZ 3.0 ONE;3.0TD;-;0,040409 €;0,034701 €;0,013065 €;0,012111 €;0,009587 €;0,007583 €;0,218400 €;0,206100 €;0,183500 €;0,169400 €;0,160500 €;0,147000 €
PENINSULA;NATURGY;FIJO;PLAN FIJO LUZ 3.0 SUPRA;3.0TD;-;0,040409 €;0,034701 €;0,013065 €;0,012111 €;0,009587 €;0,007583 €;0,236400 €;0,224100 €;0,201500 €;0,187400 €;0,178500 €;0,165000 €
PENINSULA;ELEIA;FIJO;TU MEDIOAMBIENTE 1;6.1TD;-;0,066896 €;0,061289 €;0,036926 €;0,030288 €;0,010937 €;0,008726 €;0,233720 €;0,219020 €;0,201012 €;0,198384 €;0,186644 €;0,176226 €
PENINSULA;AEQ;FIJO;ARMONIA;6.1TD;20;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,238279 €;0,216654 €;0,206435 €;0,189802 €;0,172039 €;0,169597 €
PENINSULA;AEQ;FIJO;EQUILIBRIO;6.1TD;20;0,062918 €;0,054359 €;0,036514 €;0,031673 €;0,013448 €;0,011367 €;0,238279 €;0,216654 €;0,206435 €;0,189802 €;0,172039 €;0,169597 €
PENINSULA;PLENITUDE;FIJO;FACIL MILAN;2.0TD;-;0,082641 €;0,036009 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,238867 €;0,238867 €;0,238867 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;PLENITUDE;FIJO;FACIL NAPOLES ;2.0TD;-;0,082641 €;0,030529 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,216867 €;0,216867 €;0,216867 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;PLENITUDE;FIJO;FACIL ROMA ;2.0TD;-;0,082641 €;0,030529 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,223867 €;0,223867 €;0,223867 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;PLENITUDE;FIJO;FACIL VENECIA;2.0TD;-;0,082641 €;0,036009 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,233867 €;0,233867 €;0,233867 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;PLENITUDE;FIJO;MILAN;2.0TD;-;0,082641 €;0,030529 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,298105 €;0,237959 €;0,214542 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;PLENITUDE;FIJO;NAPOLES;2.0TD;-;0,071682 €;0,014091 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,290105 €;0,229959 €;0,206542 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;PLENITUDE;FIJO;ROMA;2.0TD;-;0,071682 €;0,014091 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,293105 €;0,232959 €;0,209542 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;PLENITUDE;FIJO;VENECIA;2.0TD;-;0,082641 €;0,030529 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,295105 €;0,234959 €;0,211542 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;PLENITUDE;FIJO;FACIL MILAN;3.0TD;-;0,039562 €;0,030486 €;0,019516 €;0,017089 €;0,017966 €;0,015837 €;0,360876 €;0,360876 €;0,360876 €;0,360876 €;0,360876 €;0,360876 €
PENINSULA;PLENITUDE;FIJO;FACIL NAPOLES ;3.0TD;-;0,039562 €;0,030486 €;0,014036 €;0,017089 €;0,012487 €;0,010358 €;0,330876 €;0,330876 €;0,330876 €;0,330876 €;0,330876 €;0,330876 €
PENINSULA;PLENITUDE;FIJO;FACIL ROMA ;3.0TD;-;0,039562 €;0,030486 €;0,019516 €;0,017089 €;0,017966 €;0,015837 €;0,340876 €;0,340876 €;0,340876 €;0,340876 €;0,340876 €;0,340876 €
PENINSULA;PLENITUDE;FIJO;FACIL VENECIA;3.0TD;-;0,039562 €;0,030486 €;0,019516 €;0,017089 €;0,017966 €;0,015837 €;0,355876 €;0,355876 €;0,355876 €;0,355876 €;0,355876 €;0,355876 €
PENINSULA;PLENITUDE;FIJO;MILAN;3.0TD;-;0,047781 €;0,038705 €;0,022256 €;0,019829 €;0,015226 €;0,013097 €;0,391576 €;0,372772 €;0,340564 €;0,334917 €;0,316966 €;0,333606 €
PENINSULA;PLENITUDE;FIJO;NAPOLES;3.0TD;-;0,039562 €;0,030486 €;0,014036 €;0,011610 €;0,007007 €;0,004878 €;0,386576 €;0,367772 €;0,335564 €;0,329917 €;0,311966 €;0,328606 €
PENINSULA;PLENITUDE;FIJO;ROMA;3.0TD;-;0,039562 €;0,030486 €;0,014036 €;0,019829 €;0,015226 €;0,013097 €;0,386576 €;0,367772 €;0,335564 €;0,329917 €;0,311966 €;0,328606 €
PENINSULA;PLENITUDE;FIJO;VENECIA;3.0TD;-;0,047781 €;0,038705 €;0,022256 €;0,019829 €;0,015226 €;0,013097 €;0,388858 €;0,369772 €;0,337564 €;0,331917 €;0,313966 €;0,330606 €
PENINSULA;AEQ;FIJO;SIMETRIA;6.1TD;20;0,062918 €;0,054359 €;0,043706 €;0,038865 €;0,020640 €;0,018559 €;0,238279 €;0,216654 €;0,206435 €;0,189802 €;0,172039 €;0,169597 €
PENINSULA;AEQ;FIJO;ARMONIA;6.1TD;25;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,243279 €;0,221654 €;0,211435 €;0,194802 €;0,177039 €;0,174597 €
PENINSULA;AEQ;FIJO;EQUILIBRIO;6.1TD;25;0,062918 €;0,054359 €;0,036514 €;0,031673 €;0,013448 €;0,011367 €;0,243279 €;0,221654 €;0,211435 €;0,194802 €;0,177039 €;0,174597 €
PENINSULA;AEQ;FIJO;SIMETRIA;6.1TD;25;0,062918 €;0,054359 €;0,043706 €;0,038865 €;0,020640 €;0,018559 €;0,243279 €;0,221654 €;0,211435 €;0,194802 €;0,177039 €;0,174597 €
PENINSULA;TOTAL;FIJO;CLASICA;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,222546 €;0,170107 €;0,148204 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA ETOP;2.0TD;-;0,104000 €;0,038000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,198694 €;0,146255 €;0,124352 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA ETOP UNICA;2.0TD;-;0,104000 €;0,038000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,152569 €;0,152569 €;0,152569 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE >5001;2.0TD;-;0,069500 €;0,003700 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,229046 €;0,176607 €;0,154704 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE 0-1500;2.0TD;-;0,069500 €;0,003700 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,236546 €;0,184107 €;0,162204 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE 1501-3000;2.0TD;-;0,069500 €;0,003700 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,234546 €;0,182107 €;0,160204 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE 3001-5000;2.0TD;-;0,069500 €;0,003700 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,229046 €;0,176607 €;0,154704 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA >5001;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,182921 €;0,182921 €;0,182921 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA 0-1500;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,190421 €;0,190421 €;0,190421 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA 1501-3000;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,188421 €;0,188421 €;0,188421 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA 3001-5000;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,182921 €;0,182921 €;0,182921 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA TE1;2.0TD;-;0,081000 €;0,015000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,232546 €;0,180107 €;0,158204 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA TE1 UNICA;2.0TD;-;0,081000 €;0,015000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,186421 €;0,186421 €;0,186421 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA TE2;2.0TD;-;0,086000 €;0,020000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,235546 €;0,183107 €;0,161204 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA TE2 UNICA;2.0TD;-;0,086000 €;0,020000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,189421 €;0,189421 €;0,189421 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA TE3;2.0TD;-;0,089000 €;0,023000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,236546 €;0,184107 €;0,162204 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA TE3 UNICA;2.0TD;-;0,089000 €;0,023000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,190421 €;0,190421 €;0,190421 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA TE4;2.0TD;-;0,094000 €;0,028000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,240546 €;0,188107 €;0,166204 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA TE4 UNICA;2.0TD;-;0,094000 €;0,028000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,194421 €;0,194421 €;0,194421 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA TE5;2.0TD;-;0,100000 €;0,034000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,252546 €;0,200107 €;0,178204 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA TE5 UNICA;2.0TD;-;0,100000 €;0,034000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,206421 €;0,206421 €;0,206421 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;TOTAL;FIJO;CLASICA;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,202502 €;0,184806 €;0,157226 €;0,143255 €;0,126778 €;0,144478 €
PENINSULA;TOTAL;FIJO;CLASICA ETOP;3.0TD;-;0,052000 €;0,046000 €;0,025000 €;0,024000 €;0,021000 €;0,019000 €;0,199830 €;0,182134 €;0,154554 €;0,140583 €;0,124106 €;0,141806 €
PENINSULA;TOTAL;FIJO;CLASICA ETOP UNICA;3.0TD;-;0,052000 €;0,046000 €;0,025000 €;0,024000 €;0,021000 €;0,019000 €;0,158271 €;0,158271 €;0,158271 €;0,158271 €;0,158271 €;0,158271 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE >100001;3.0TD;-;0,038300 €;0,032600 €;0,011000 €;0,010000 €;0,007500 €;0,005500 €;0,205002 €;0,187306 €;0,159726 €;0,145755 €;0,129278 €;0,146978 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE 0-10000;3.0TD;-;0,038300 €;0,032600 €;0,011000 €;0,010000 €;0,007500 €;0,005500 €;0,209002 €;0,191306 €;0,163726 €;0,149755 €;0,133278 €;0,150978 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE 10001-30000;3.0TD;-;0,038300 €;0,032600 €;0,011000 €;0,010000 €;0,007500 €;0,005500 €;0,208502 €;0,190806 €;0,163226 €;0,149255 €;0,132778 €;0,150478 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE 30001-50000;3.0TD;-;0,038300 €;0,032600 €;0,011000 €;0,010000 €;0,007500 €;0,005500 €;0,207002 €;0,189306 €;0,161726 €;0,147755 €;0,131278 €;0,148978 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE 50001-100000;3.0TD;-;0,038300 €;0,032600 €;0,011000 €;0,010000 €;0,007500 €;0,005500 €;0,205752 €;0,188056 €;0,160476 €;0,146505 €;0,130028 €;0,147728 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA >100001;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,163443 €;0,163443 €;0,163443 €;0,163443 €;0,163443 €;0,163443 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA 0-10000;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,167443 €;0,167443 €;0,167443 €;0,167443 €;0,167443 €;0,167443 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA 10001-30000;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,166943 €;0,166943 €;0,166943 €;0,166943 €;0,166943 €;0,166943 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA 30001-50000;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,165443 €;0,165443 €;0,165443 €;0,165443 €;0,165443 €;0,165443 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA 50001-100000;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,164193 €;0,164193 €;0,164193 €;0,164193 €;0,164193 €;0,164193 €
PENINSULA;TOTAL;FIJO;CLASICA TE1;3.0TD;-;0,042000 €;0,036000 €;0,015000 €;0,014000 €;0,011000 €;0,009000 €;0,211502 €;0,193806 €;0,166226 €;0,152255 €;0,135778 €;0,153478 €
PENINSULA;TOTAL;FIJO;CLASICA TE1 UNICA;3.0TD;-;0,042000 €;0,036000 €;0,015000 €;0,014000 €;0,011000 €;0,009000 €;0,169943 €;0,169943 €;0,169943 €;0,169943 €;0,169943 €;0,169943 €
PENINSULA;TOTAL;FIJO;CLASICA TE2;3.0TD;-;0,044000 €;0,038000 €;0,016000 €;0,015000 €;0,013000 €;0,011000 €;0,212502 €;0,194806 €;0,167226 €;0,153255 €;0,136778 €;0,154478 €
PENINSULA;TOTAL;FIJO;CLASICA TE2 UNICA;3.0TD;-;0,044000 €;0,038000 €;0,016000 €;0,015000 €;0,013000 €;0,011000 €;0,170943 €;0,170943 €;0,170943 €;0,172943 €;0,172943 €;0,172943 €
PENINSULA;TOTAL;FIJO;CLASICA TE3;3.0TD;-;0,044000 €;0,039000 €;0,017000 €;0,016000 €;0,013000 €;0,011000 €;0,214502 €;0,196806 €;0,169226 €;0,155255 €;0,138778 €;0,156478 €
PENINSULA;TOTAL;FIJO;CLASICA TE3 UNICA;3.0TD;-;0,044000 €;0,038000 €;0,016000 €;0,015000 €;0,013000 €;0,011000 €;0,172943 €;0,172943 €;0,172943 €;0,183943 €;0,183943 €;0,183943 €
PENINSULA;TOTAL;FIJO;CLASICA TE4;3.0TD;-;0,047000 €;0,042000 €;0,020000 €;0,019000 €;0,017000 €;0,015000 €;0,222502 €;0,204806 €;0,177226 €;0,163255 €;0,146778 €;0,164478 €
PENINSULA;TOTAL;FIJO;CLASICA TE4 UNICA;3.0TD;-;0,044000 €;0,038000 €;0,016000 €;0,015000 €;0,013000 €;0,011000 €;0,180943 €;0,180943 €;0,180943 €;0,186709 €;0,186709 €;0,186709 €
PENINSULA;TOTAL;FIJO;CLASICA TE5;3.0TD;-;0,049000 €;0,044000 €;0,022000 €;0,021000 €;0,018000 €;0,016000 €;0,225502 €;0,207806 €;0,180226 €;0,166255 €;0,149778 €;0,167478 €
PENINSULA;TOTAL;FIJO;CLASICA TE5 UNICA;3.0TD;-;0,044000 €;0,038000 €;0,016000 €;0,015000 €;0,013000 €;0,011000 €;0,183943 €;0,183943 €;0,183943 €;0,189709 €;0,189709 €;0,189709 €
PENINSULA;AEQ;FIJO;ARMONIA;6.1TD;30;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,248279 €;0,226654 €;0,216435 €;0,199802 €;0,182039 €;0,179597 €
PENINSULA;AEQ;FIJO;EQUILIBRIO;6.1TD;30;0,062918 €;0,054359 €;0,036514 €;0,031673 €;0,013448 €;0,011367 €;0,248279 €;0,226654 €;0,216435 €;0,199802 €;0,182039 €;0,179597 €
PENINSULA;AEQ;FIJO;SIMETRIA;6.1TD;30;0,062918 €;0,054359 €;0,043706 €;0,038865 €;0,020640 €;0,018559 €;0,248279 €;0,226654 €;0,216435 €;0,199802 €;0,182039 €;0,179597 €
PENINSULA;ELEIA;FIJO;TU MEDIOAMBIENTE 0;6.1TD;-;0,069636 €;0,064029 €;0,039666 €;0,033028 €;0,013677 €;0,011466 €;0,248720 €;0,234020 €;0,216012 €;0,213384 €;0,201644 €;0,191226 €
PENINSULA;ACCIONA;FIJO;CIERZO;6.1TD;-;0,077855 €;0,072249 €;0,047885 €;0,041248 €;0,021896 €;0,019686 €;0,302987 €;0,287253 €;0,265079 €;0,256972 €;0,237417 €;0,238410 €
PENINSULA;ACCIONA;FIJO;TRAMONTANA;6.1TD;-;0,061417 €;0,055810 €;0,031447 €;0,024809 €;0,005458 €;0,003247 €;0,302987 €;0,287253 €;0,265079 €;0,256972 €;0,237417 €;0,238410 €
PENINSULA;ACCIONA;FIJO;TRAMONTANA+;6.1TD;-;0,064156 €;0,058550 €;0,034187 €;0,027549 €;0,008198 €;0,005987 €;0,302987 €;0,287253 €;0,265079 €;0,256972 €;0,237417 €;0,238410 €
PENINSULA;ACCIONA;FIJO;PONIENTE;6.1TD;-;0,061417 €;0,055810 €;0,031447 €;0,024809 €;0,005458 €;0,003247 €;0,308062 €;0,292328 €;0,270154 €;0,262047 €;0,242492 €;0,243485 €
PENINSULA;ACCIONA;FIJO;PONIENTE+;6.1TD;-;0,066896 €;0,061290 €;0,036926 €;0,030289 €;0,010937 €;0,008727 €;0,308062 €;0,292328 €;0,270154 €;0,262047 €;0,242492 €;0,243485 €
PENINSULA;ACCIONA;FIJO;LEVANTE;6.1TD;-;0,061417 €;0,055810 €;0,031447 €;0,024809 €;0,005458 €;0,003247 €;0,314152 €;0,298418 €;0,276244 €;0,268137 €;0,248582 €;0,249575 €
PENINSULA;ACCIONA;FIJO;LEVANTE+;6.1TD;-;0,072376 €;0,066769 €;0,042406 €;0,035768 €;0,016417 €;0,014206 €;0,314152 €;0,298418 €;0,276244 €;0,268137 €;0,248582 €;0,249575 €
PENINSULA;PLENITUDE;FIJO;NAPOLES;6.1TD;-;0,061417 €;0,055810 €;0,031447 €;0,024809 €;0,005458 €;0,003247 €;0,456333 €;0,438486 €;0,414742 €;0,410815 €;0,384648 €;0,404843 €
PENINSULA;PLENITUDE;FIJO;ROMA;6.1TD;-;0,069636 €;0,064030 €;0,039666 €;0,033029 €;0,013677 €;0,011466 €;0,456333 €;0,438486 €;0,414742 €;0,410815 €;0,384648 €;0,404843 €
PENINSULA;PLENITUDE;FIJO;VENECIA;6.1TD;-;0,069636 €;0,064030 €;0,039666 €;0,033029 €;0,013677 €;0,011466 €;0,458333 €;0,440486 €;0,416742 €;0,412815 €;0,386648 €;0,406843 €
PENINSULA;PLENITUDE;FIJO;MILAN;6.1TD;-;0,069636 €;0,064030 €;0,039666 €;0,033029 €;0,013677 €;0,011466 €;0,461333 €;0,443486 €;0,419742 €;0,415815 €;0,389648 €;0,409843 €
PENINSULA;TOTAL;FIJO;CLASICA ETOP UNICA;6.1TD;-;0,074000 €;0,066000 €;0,040000 €;0,035000 €;0,017000 €;0,015000 €;-;-;-;-;-;-
PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA >50.001;6.1TD;-;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;-;-;-;-;-;-
PENINSULA;EVOLVE;FIJO;SILVER;2.0TD;-;0,088721 €;0,055733 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,239359 €;0,239359 €;0,239359 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;ADI;FIJO;PROFESIONAL;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,238582 €;0,187948 €;0,163331 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;ADI;FIJO;PROFESIONAL;3.0TD;-;0,038308 €;0,032600 €;0,010965 €;0,010011 €;0,007487 €;0,005483 €;0,228513 €;0,207441 €;0,180870 €;0,160947 €;0,157894 €;0,156802 €
PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA 0-50.000;6.1TD;-;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;-;-;-;-;-;-
PENINSULA;ADI;FIJO;LOVE PLANA 24H;2.0TD;-;0,083241 €;0,085870 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,206772 €;0,206772 €;0,206772 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;ADI;FIJO;PLANA 24H;2.0TD;-;0,077762 €;0,072172 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,216772 €;0,216772 €;0,216772 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;ADI;FIJO;PLANA 24H;3.0TD;-;0,053377 €;0,047669 €;0,026033 €;0,025079 €;0,022555 €;0,020551 €;0,186749 €;0,186749 €;0,186749 €;0,186749 €;0,186749 €;0,186749 €
PENINSULA;ADI;FIJO;RESIDENCIAL PROMOCIONAL SVE;2.0TD;-;0,090411 €;0,090411 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,148990 €;0,148990 €;0,148990 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;ADI;FIJO;ADI CLARA<10KW;2.0TD;-;0,080502 €;0,044775 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,258546 €;0,207874 €;0,183250 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;ADI;FIJO;ADI CLARA;2.0TD;-;0,080502 €;0,044775 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,258546 €;0,207874 €;0,183250 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;ADI;FIJO;ADI CLARA;3.0TD;-;0,041048 €;0,035340 €;0,013704 €;0,012751 €;0,011596 €;0,009592 €;0,244604 €;0,223459 €;0,196830 €;0,176813 €;0,173778 €;0,172685 €
PENINSULA;TOTAL;FIJO;CLASICA TE1 UNICA;6.1TD;-;0,067000 €;0,058000 €;0,032000 €;0,027000 €;0,009000 €;0,007000 €;-;-;-;-;-;-
PENINSULA;ADI;FIJO;ECO ADI;2.0TD;-;0,085981 €;0,072172 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,269459 €;0,218841 €;0,194672 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;ADI;FIJO;ECO ADI;3.0TD;-;0,043788 €;0,038080 €;0,016444 €;0,015490 €;0,015706 €;0,013702 €;0,257783 €;0,236691 €;0,209904 €;0,189827 €;0,186824 €;0,185850 €
PENINSULA;TOTAL;FIJO;CLASICA TE2 UNICA;6.1TD;-;0,068000 €;0,060000 €;0,034000 €;0,029000 €;0,011000 €;0,009000 €;-;-;-;-;-;-
PENINSULA;ADI;FIJO;RESIDENCIAL ESPECIAL;2.0TD;-;0,135186 €;0,135186 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,165071 €;0,165071 €;0,165071 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;ADI;FIJO;ADI SENCILLA;2.0TD;-;0,075022 €;0,028336 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,253546 €;0,202874 €;0,178250 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;ADI;FIJO;ADI SENCILLA;3.0TD;-;0,038308 €;0,032600 €;0,010965 €;0,010011 €;0,007487 €;0,005483 €;0,239604 €;0,218459 €;0,191830 €;0,171813 €;0,168778 €;0,167685 €
PENINSULA;TOTAL;FIJO;CLASICA TE3 UNICA;6.1TD;-;0,069000 €;0,060000 €;0,034000 €;0,029000 €;0,011000 €;0,009000 €;-;-;-;-;-;-
PENINSULA;ADI;FIJO;ECO ADI;3.0TD;-;0,043788 €;0,038080 €;0,016444 €;0,015490 €;0,015706 €;0,013702 €;0,257783 €;0,236691 €;0,209904 €;0,189827 €;0,186824 €;0,185850 €
PENINSULA;TOTAL;FIJO;CLASICA TE4 UNICA;6.1TD;-;0,071000 €;0,063000 €;0,037000 €;0,032000 €;0,013000 €;0,011000 €;-;-;-;-;-;-
PENINSULA;ADI;FIJO;RESIDENCIAL ESPECIAL;2.0TD;-;0,135186 €;0,135186 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,165071 €;0,165071 €;0,165071 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;ADI;FIJO;ADI SENCILLA;2.0TD;-;0,075022 €;0,028336 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,253546 €;0,202874 €;0,178250 €;0,000000 €;0,000000 €;0,000000 €
PENINSULA;ADI;FIJO;ADI SENCILLA;3.0TD;-;0,038308 €;0,032600 €;0,010965 €;0,010011 €;0,007487 €;0,005483 €;0,239604 €;0,218459 €;0,191830 €;0,171813 €;0,168778 €;0,167685 €
PENINSULA;TOTAL;FIJO;CLASICA TE5 UNICA;6.1TD;-;0,074000 €;0,065000 €;0,039000 €;0,034000 €;0,016000 €;0,014000 €;-;-;-;-;-;-
PENINSULA;ENDESA;FIJO;TEMPO OPEN 50≤100kW;3.0TD;-;0,039951 €;0,034164 €;0,012228 €;0,011261 €;0,008702 €;0,006670 €;0,231174 €;0,231174 €;0,231174 €;0,231174 €;0,231174 €;0,231174 €
PENINSULA;ENDESA;FIJO;TEMPO OPEN >100kW;3.0TD;-;0,039951 €;0,034164 €;0,012228 €;0,011261 €;0,008702 €;0,006670 €;0,231174 €;0,231174 €;0,231174 €;0,231174 €;0,231174 €;0,231174 €
PENINSULA;ENDESA;FIJO;TEMPO 3 PERIODOS;2.0TD;-;0,101064 €;0,034285 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,268000 €;0,213000 €;0,176000 €;0,000000 €;0,000000 €;0,000000 €
