-;;;;;;;;8;9;10;11;12;13;14;15;16;17;18;19
-;;;;;;;;POTENCIA (€/kW/día);;;;;;ENERGIA (€/kWh);;;;;
-;soporte;CIA;SISTEMA;CIA;Producto CIA (potencia);Transporte Distribución;fee;P1;P2;P3;P4;P5;P6;P1;P2;P3;P4;P5;P6
-;BALEARESELEIAFIJOTU ELIGES 22.0TD-;ELEIA;BALEARES;;TU ELIGES 2;2.0TD;-; 0,06954 € ; 0,00368 € ; -   € ; -   € ; -   € ; -   € ; 0,25394 € ; 0,20211 € ; 0,16033 € ; -   € ; -   € ; -   € 
-;BALEARESELEIAFIJOTU ELIGES 23.0TD-;ELEIA;BALEARES;;TU ELIGES 2;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,23084 € ; 0,21314 € ; 0,18766 € ; 0,18195 € ; 0,17083 € ; 0,15853 € 
-;BALEARESELEIAFIJOTU ELIGES 26.1TD-;ELEIA;BALEARES;;TU ELIGES 2;6.1TD;-; 0,06292 € ; 0,05436 € ; 0,02830 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,20447 € ; 0,18977 € ; 0,17176 € ; 0,16914 € ; 0,15740 € ; 0,14698 € 
-;BALEARESELEIAFIJOTU ELIGES 32.0TD-;ELEIA;BALEARES;;TU ELIGES 3;2.0TD;-; 0,06954 € ; 0,00368 € ; -   € ; -   € ; -   € ; -   € ; 0,24994 € ; 0,19811 € ; 0,15633 € ; -   € ; -   € ; -   € 
-;BALEARESELEIAFIJOTU ELIGES 33.0TD-;ELEIA;BALEARES;;TU ELIGES 3;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,22684 € ; 0,20914 € ; 0,18366 € ; 0,17795 € ; 0,16683 € ; 0,15453 € 
-;BALEARESELEIAFIJOTU ELIGES 36.1TD-;ELEIA;BALEARES;;TU ELIGES 3;6.1TD;-; 0,06292 € ; 0,05436 € ; 0,02830 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,20047 € ; 0,18577 € ; 0,16776 € ; 0,16514 € ; 0,15340 € ; 0,14298 € 
-;BALEARESELEIAFIJOTU MEDIOAMBIENTE 02.0TD-;ELEIA;BALEARES;;TU MEDIOAMBIENTE 0;2.0TD;-; 0,09360 € ; 0,02505 € ; -   € ; -   € ; -   € ; -   € ; 0,33099 € ; 0,27917 € ; 0,23739 € ; -   € ; -   € ; -   € 
-;BALEARESELEIAFIJOTU MEDIOAMBIENTE 03.0TD-;ELEIA;BALEARES;;TU MEDIOAMBIENTE 0;3.0TD;-; 0,04915 € ; 0,04008 € ; 0,02363 € ; 0,02120 € ; 0,01660 € ; 0,01447 € ; 0,28840 € ; 0,27070 € ; 0,24521 € ; 0,23951 € ; 0,22839 € ; 0,21608 € 
-;BALEARESELEIAFIJOTU MEDIOAMBIENTE 06.1TD-;ELEIA;BALEARES;;TU MEDIOAMBIENTE 0;6.1TD;-; 0,06964 € ; 0,06403 € ; 0,03967 € ; 0,03303 € ; 0,01368 € ; 0,01147 € ; 0,24872 € ; 0,23402 € ; 0,21601 € ; 0,21338 € ; 0,20164 € ; 0,19123 € 
-;BALEARESELEIAFIJOTU MEDIOAMBIENTE 12.0TD-;ELEIA;BALEARES;;TU MEDIOAMBIENTE 1;2.0TD;-; 0,08812 € ; 0,01957 € ; -   € ; -   € ; -   € ; -   € ; 0,31099 € ; 0,25917 € ; 0,21739 € ; -   € ; -   € ; -   € 
-;BALEARESELEIAFIJOTU MEDIOAMBIENTE 13.0TD-;ELEIA;BALEARES;;TU MEDIOAMBIENTE 1;3.0TD;-; 0,04641 € ; 0,03734 € ; 0,02089 € ; 0,01846 € ; 0,01386 € ; 0,01173 € ; 0,27840 € ; 0,26070 € ; 0,23521 € ; 0,22951 € ; 0,21839 € ; 0,20608 € 
-;BALEARESELEIAFIJOTU MEDIOAMBIENTE 16.1TD-;ELEIA;BALEARES;;TU MEDIOAMBIENTE 1;6.1TD;-; 0,06690 € ; 0,06129 € ; 0,03693 € ; 0,03029 € ; 0,01094 € ; 0,00873 € ; 0,23372 € ; 0,21902 € ; 0,20101 € ; 0,19838 € ; 0,18664 € ; 0,17623 € 
-;BALEARESELEIAFIJOTU MEDIOAMBIENTE 22.0TD-;ELEIA;BALEARES;;TU MEDIOAMBIENTE 2;2.0TD;-; 0,08264 € ; 0,01409 € ; -   € ; -   € ; -   € ; -   € ; 0,30099 € ; 0,24917 € ; 0,20739 € ; -   € ; -   € ; -   € 
-;BALEARESELEIAFIJOTU MEDIOAMBIENTE 23.0TD-;ELEIA;BALEARES;;TU MEDIOAMBIENTE 2;3.0TD;-; 0,04367 € ; 0,03460 € ; 0,01815 € ; 0,01572 € ; 0,01112 € ; 0,00899 € ; 0,26340 € ; 0,24570 € ; 0,22021 € ; 0,21451 € ; 0,20339 € ; 0,19108 € 
-;BALEARESELEIAFIJOTU MEDIOAMBIENTE 26.1TD-;ELEIA;BALEARES;;TU MEDIOAMBIENTE 2;6.1TD;-; 0,06416 € ; 0,05855 € ; 0,03419 € ; 0,02755 € ; 0,00820 € ; 0,00599 € ; 0,22872 € ; 0,21402 € ; 0,19601 € ; 0,19338 € ; 0,18164 € ; 0,17123 € 
-;BALEARESELEIAFIJOTU MEDIOAMBIENTE 32.0TD-;ELEIA;BALEARES;;TU MEDIOAMBIENTE 3;2.0TD;-; 0,07716 € ; 0,00861 € ; -   € ; -   € ; -   € ; -   € ; 0,29099 € ; 0,23917 € ; 0,19739 € ; -   € ; -   € ; -   € 
;BALEARESELEIAFIJOTU MEDIOAMBIENTE 33.0TD-;ELEIA;BALEARES;;TU MEDIOAMBIENTE 3;3.0TD;-; 0,04230 € ; 0,03323 € ; 0,01678 € ; 0,01435 € ; 0,00975 € ; 0,00762 € ; 0,25840 € ; 0,24070 € ; 0,21521 € ; 0,20951 € ; 0,19839 € ; 0,18608 € 
-;BALEARESELEIAFIJOTU MEDIOAMBIENTE 36.1TD-;ELEIA;BALEARES;;TU MEDIOAMBIENTE 3;6.1TD;-; 0,06279 € ; 0,05718 € ; 0,03282 € ; 0,02618 € ; 0,00683 € ; 0,00462 € ; 0,22372 € ; 0,20902 € ; 0,19101 € ; 0,18838 € ; 0,17664 € ; 0,16623 € 
-;PENINSULAENDESAFIJOOPEN(<15) PLANA2.0TD-;ENDESA;PENINSULA;;OPEN(<15) PLANA;2.0TD;-; 0,09512 € ; 0,03049 € ; -   € ; -   € ; -   € ; -   € ; 0,17630 € ; 0,17630 € ; 0,17630 € ; -   € ; -   € ; -   € 
-;PENINSULAENDESAFIJOTEMPO 24H2.0TD-;ENDESA;PENINSULA;;TEMPO 24H;2.0TD;-; 0,09512 € ; 0,03049 € ; -   € ; -   € ; -   € ; -   € ; 0,20274 € ; 0,20274 € ; 0,20274 € ; -   € ; -   € ; -   € 
-;PENINSULAENDESAFIJOTEMPO 24H CCPP2.0TD-;ENDESA;PENINSULA;;TEMPO 24H CCPP;2.0TD;-; 0,09512 € ; 0,03049 € ; -   € ; -   € ; -   € ; -   € ; 0,17658 € ; 0,17658 € ; 0,17658 € ; -   € ; -   € ; -   € 
-;PENINSULAENDESAFIJOTEMPO 3 PERIODOS2.0TD-;ENDESA;PENINSULA;;TEMPO 3 PERIODOS;2.0TD;-; 0,09512 € ; 0,03049 € ; -   € ; -   € ; -   € ; -   € ; 0,25203 € ; 0,20088 € ; 0,16647 € ; -   € ; -   € ; -   € 
-;PENINSULAENDESAFIJOTEMPO LIBRE2.0TD-;ENDESA;PENINSULA;;TEMPO LIBRE;2.0TD;-; 0,09780 € ; 0,03318 € ; -   € ; -   € ; -   € ; -   € ; 0,12948 € ; 0,12948 € ; 0,12948 € ; -   € ; -   € ; -   € 
-;PENINSULAENDESAFIJOOPEN(<15<30) PLANA3.0TD-;ENDESA;PENINSULA;;OPEN(<15<30) PLANA;3.0TD;-; 0,03989 € ; 0,00310 € ; 0,01485 € ; 0,01247 € ; 0,00795 € ; 0,00586 € ; 0,17130 € ; 0,17130 € ; 0,17130 € ; 0,17130 € ; 0,17130 € ; 0,17130 € 
-;PENINSULAENDESAFIJOOPEN(<30<50) PLANA3.0TD-;ENDESA;PENINSULA;;OPEN(<30<50) PLANA;3.0TD;-; 0,03989 € ; 0,03099 € ; 0,01485 € ; 0,01247 € ; 0,00795 € ; 0,00586 € ; 0,16851 € ; 0,16851 € ; 0,16851 € ; 0,16851 € ; 0,16851 € ; 0,16851 € 
-;PENINSULAENDESAFIJOOPEN(<50<100) PLANA3.0TD-;ENDESA;PENINSULA;;OPEN(<50<100) PLANA;3.0TD;-; 0,03989 € ; 0,03099 € ; 0,01485 € ; 0,01247 € ; 0,00795 € ; 0,00586 € ; 0,16515 € ; 0,16515 € ; 0,16515 € ; 0,16515 € ; 0,16515 € ; 0,16515 € 
-;PENINSULAENDESAFIJOOPEN(>100) PLANA3.0TD-;ENDESA;PENINSULA;;OPEN(>100) PLANA;3.0TD;-; 0,03989 € ; 0,03099 € ; 0,01485 € ; 0,01247 € ; 0,00795 € ; 0,00586 € ; 0,16515 € ; 0,16515 € ; 0,16515 € ; 0,16515 € ; 0,16515 € ; 0,16515 € 
-;CANARIASENDESAFIJOOPEN(<15) PLANA2.0TD-;ENDESA;CANARIAS;;OPEN(<15) PLANA;2.0TD;-; 0,09512 € ; 0,03049 € ; -   € ; -   € ; -   € ; -   € ; 0,17630 € ; 0,17630 € ; 0,17630 € ; -   € ; -   € ; -   € 
-;CANARIASENDESAFIJOTEMPO 24H2.0TD-;ENDESA;CANARIAS;;TEMPO 24H;2.0TD;-; 0,09512 € ; 0,03049 € ; -   € ; -   € ; -   € ; -   € ; 0,20274 € ; 0,20274 € ; 0,20274 € ; -   € ; -   € ; -   € 
-;CANARIASENDESAFIJOTEMPO 24H CCPP2.0TD-;ENDESA;CANARIAS;;TEMPO 24H CCPP;2.0TD;-; 0,09512 € ; 0,03049 € ; -   € ; -   € ; -   € ; -   € ; 0,17658 € ; 0,17658 € ; 0,17658 € ; -   € ; -   € ; -   € 
-;CANARIASENDESAFIJOTEMPO 3 PERIODOS2.0TD-;ENDESA;CANARIAS;;TEMPO 3 PERIODOS;2.0TD;-; 0,09512 € ; 0,03049 € ; -   € ; -   € ; -   € ; -   € ; 0,25203 € ; 0,20088 € ; 0,16647 € ; -   € ; -   € ; -   € 
-;CANARIASENDESAFIJOTEMPO LIBRE2.0TD-;ENDESA;CANARIAS;;TEMPO LIBRE;2.0TD;-; 0,09780 € ; 0,03318 € ; -   € ; -   € ; -   € ; -   € ; 0,12948 € ; 0,12948 € ; 0,12948 € ; -   € ; -   € ; -   € 
-;CANARIASENDESAFIJOOPEN(<15<30) PLANA3.0TD-;ENDESA;CANARIAS;;OPEN(<15<30) PLANA;3.0TD;-; 0,03989 € ; 0,00310 € ; 0,01485 € ; 0,01247 € ; 0,00795 € ; 0,00586 € ; 0,17130 € ; 0,17130 € ; 0,17130 € ; 0,17130 € ; 0,17130 € ; 0,17130 € 
-;CANARIASENDESAFIJOOPEN(<30<50) PLANA3.0TD-;ENDESA;CANARIAS;;OPEN(<30<50) PLANA;3.0TD;-; 0,03989 € ; 0,03099 € ; 0,01485 € ; 0,01247 € ; 0,00795 € ; 0,00586 € ; 0,16851 € ; 0,16851 € ; 0,16851 € ; 0,16851 € ; 0,16851 € ; 0,16851 € 
-;CANARIASENDESAFIJOOPEN(<50<100) PLANA3.0TD-;ENDESA;CANARIAS;;OPEN(<50<100) PLANA;3.0TD;-; 0,03989 € ; 0,03099 € ; 0,01485 € ; 0,01247 € ; 0,00795 € ; 0,00586 € ; 0,16515 € ; 0,16515 € ; 0,16515 € ; 0,16515 € ; 0,16515 € ; 0,16515 € 
-;CANARIASENDESAFIJOOPEN(>100) PLANA3.0TD-;ENDESA;CANARIAS;;OPEN(>100) PLANA;3.0TD;-; 0,03989 € ; 0,03099 € ; 0,01485 € ; 0,01247 € ; 0,00795 € ; 0,00586 € ; 0,16515 € ; 0,16515 € ; 0,16515 € ; 0,16515 € ; 0,16515 € ; 0,16515 € 
-;BALEARESENDESAFIJOOPEN(<15) PLANA2.0TD-;ENDESA;BALEARES;;OPEN(<15) PLANA;2.0TD;-; 0,09512 € ; 0,03049 € ; -   € ; -   € ; -   € ; -   € ; 0,17630 € ; 0,17630 € ; 0,17630 € ; -   € ; -   € ; -   € 
-;BALEARESENDESAFIJOTEMPO 24H2.0TD-;ENDESA;BALEARES;;TEMPO 24H;2.0TD;-; 0,09512 € ; 0,03049 € ; -   € ; -   € ; -   € ; -   € ; 0,20274 € ; 0,20274 € ; 0,20274 € ; -   € ; -   € ; -   € 
-;BALEARESENDESAFIJOTEMPO 24H CCPP2.0TD-;ENDESA;BALEARES;;TEMPO 24H CCPP;2.0TD;-; 0,09512 € ; 0,03049 € ; -   € ; -   € ; -   € ; -   € ; 0,17658 € ; 0,17658 € ; 0,17658 € ; -   € ; -   € ; -   € 
-;BALEARESENDESAFIJOTEMPO 3 PERIODOS2.0TD-;ENDESA;BALEARES;;TEMPO 3 PERIODOS;2.0TD;-; 0,09512 € ; 0,03049 € ; -   € ; -   € ; -   € ; -   € ; 0,25203 € ; 0,20088 € ; 0,16647 € ; -   € ; -   € ; -   € 
-;BALEARESENDESAFIJOTEMPO LIBRE2.0TD-;ENDESA;BALEARES;;TEMPO LIBRE;2.0TD;-; 0,09780 € ; 0,03318 € ; -   € ; -   € ; -   € ; -   € ; 0,12948 € ; 0,12948 € ; 0,12948 € ; -   € ; -   € ; -   € 
-;BALEARESENDESAFIJOOPEN(<15<30) PLANA3.0TD-;ENDESA;BALEARES;;OPEN(<15<30) PLANA;3.0TD;-; 0,03989 € ; 0,00310 € ; 0,01485 € ; 0,01247 € ; 0,00795 € ; 0,00586 € ; 0,17130 € ; 0,17130 € ; 0,17130 € ; 0,17130 € ; 0,17130 € ; 0,17130 € 
-;BALEARESENDESAFIJOOPEN(<30<50) PLANA3.0TD-;ENDESA;BALEARES;;OPEN(<30<50) PLANA;3.0TD;-; 0,03989 € ; 0,03099 € ; 0,01485 € ; 0,01247 € ; 0,00795 € ; 0,00586 € ; 0,16851 € ; 0,16851 € ; 0,16851 € ; 0,16851 € ; 0,16851 € ; 0,16851 € 
-;BALEARESENDESAFIJOOPEN(<50<100) PLANA3.0TD-;ENDESA;BALEARES;;OPEN(<50<100) PLANA;3.0TD;-; 0,03989 € ; 0,03099 € ; 0,01485 € ; 0,01247 € ; 0,00795 € ; 0,00586 € ; 0,16515 € ; 0,16515 € ; 0,16515 € ; 0,16515 € ; 0,16515 € ; 0,16515 € 
-;BALEARESENDESAFIJOOPEN(>100) PLANA3.0TD-;ENDESA;BALEARES;;OPEN(>100) PLANA;3.0TD;-; 0,03989 € ; 0,03099 € ; 0,01485 € ; 0,01247 € ; 0,00795 € ; 0,00586 € ; 0,16515 € ; 0,16515 € ; 0,16515 € ; 0,16515 € ; 0,16515 € ; 0,16515 € 
-;PENINSULAEVOLVEFIJOGOLD2.0TD-;EVOLVE;PENINSULA;;GOLD;2.0TD;-; 0,10242 € ; 0,03656 € ; -   € ; -   € ; -   € ; -   € ; 0,22534 € ; 0,22534 € ; 0,22534 € ; -   € ; -   € ; -   € 
-;CANARIASEVOLVEFIJOGOLD2.0TD-;EVOLVE;CANARIAS;;GOLD;2.0TD;-; 0,10242 € ; 0,03656 € ; -   € ; -   € ; -   € ; -   € ; 0,22534 € ; 0,22534 € ; 0,22534 € ; -   € ; -   € ; -   € 
-;BALEARESEVOLVEFIJOGOLD2.0TD-;EVOLVE;BALEARES;;GOLD;2.0TD;-; 0,10242 € ; 0,03656 € ; -   € ; -   € ; -   € ; -   € ; 0,22534 € ; 0,22534 € ; 0,22534 € ; -   € ; -   € ; -   € 
-;PENINSULAEVOLVEFIJOGOLD3.0TD-;EVOLVE;PENINSULA;;GOLD;3.0TD;-; 0,04379 € ; 0,03808 € ; 0,01644 € ; 0,01549 € ; 0,01297 € ; 0,01096 € ; 0,19970 € ; 0,19970 € ; 0,19970 € ; 0,19970 € ; 0,19970 € ; 0,19970 € 
-;CANARIASEVOLVEFIJOGOLD3.0TD-;EVOLVE;CANARIAS;;GOLD;3.0TD;-; 0,04379 € ; 0,03808 € ; 0,01644 € ; 0,01549 € ; 0,01297 € ; 0,01096 € ; 0,19970 € ; 0,19970 € ; 0,19970 € ; 0,19970 € ; 0,19970 € ; 0,19970 € 
-;BALEARESEVOLVEFIJOGOLD3.0TD-;EVOLVE;BALEARES;;GOLD;3.0TD;-; 0,04379 € ; 0,03808 € ; 0,01644 € ; 0,01549 € ; 0,01297 € ; 0,01096 € ; 0,19970 € ; 0,19970 € ; 0,19970 € ; 0,19970 € ; 0,19970 € ; 0,19970 € 
-;PENINSULAEVOLVEFIJOSILVER3.0TD-;EVOLVE;PENINSULA;;SILVER;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,23883 € ; 0,23883 € ; 0,23883 € ; 0,23883 € ; 0,23883 € ; 0,23883 € 
-;CANARIASEVOLVEFIJOSILVER3.0TD-;EVOLVE;CANARIAS;;SILVER;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,23883 € ; 0,23883 € ; 0,23883 € ; 0,23883 € ; 0,23883 € ; 0,23883 € 
-;BALEARESEVOLVEFIJOSILVER3.0TD-;EVOLVE;BALEARES;;SILVER;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,23883 € ; 0,23883 € ; 0,23883 € ; 0,23883 € ; 0,23883 € ; 0,23883 € 
-;PENINSULAFACTORFIJODOMESTICO_EXTRA1P2.0TD-;FACTOR;PENINSULA;;DOMESTICO_EXTRA1P;2.0TD;-; 0,08665 € ; 0,02130 € ; -   € ; -   € ; -   € ; -   € ; 0,20502 € ; 0,20502 € ; 0,20502 € ; -   € ; -   € ; -   € 
-;PENINSULAFACTORFIJODOMESTICO_EXTRA3P2.0TD-;FACTOR;PENINSULA;;DOMESTICO_EXTRA3P;2.0TD;-; 0,08665 € ; 0,02130 € ; -   € ; -   € ; -   € ; -   € ; 0,25395 € ; 0,19482 € ; 0,17938 € ; -   € ; -   € ; -   € 
-;PENINSULAFACTORFIJODOMESTICO_MINI2.0TD-;FACTOR;PENINSULA;;DOMESTICO_MINI;2.0TD;-; 0,07126 € ; 0,07126 € ; -   € ; -   € ; -   € ; -   € ; 0,17599 € ; 0,17599 € ; 0,17599 € ; -   € ; -   € ; -   € 
-;PENINSULAFACTORFIJODOMESTICO_Precio WEB3P2.0TD-;FACTOR;PENINSULA;;DOMESTICO_Precio WEB3P;2.0TD;-; 0,06954 € ; 0,00368 € ; -   € ; -   € ; -   € ; -   € ; 0,25734 € ; 0,21883 € ; 0,17055 € ; -   € ; -   € ; -   € 
-;PENINSULAFACTORFIJODOMESTICO_PRIME2.0TD-;FACTOR;PENINSULA;;DOMESTICO_PRIME;2.0TD;-; 0,08945 € ; 0,02436 € ; -   € ; -   € ; -   € ; -   € ; 0,23352 € ; 0,23352 € ; 0,23352 € ; -   € ; -   € ; -   € 
-;PENINSULAFACTORFIJONEGOCIO_AHORRO2.0TD-;FACTOR;PENINSULA;;NEGOCIO_AHORRO;2.0TD;-; 0,06954 € ; 0,00368 € ; -   € ; -   € ; -   € ; -   € ; 0,27289 € ; 0,20700 € ; 0,16371 € ; -   € ; -   € ; -   € 
-;PENINSULAFACTORFIJONEGOCIO_AHORRO1P2.0TD-;FACTOR;PENINSULA;;NEGOCIO_AHORRO1P;2.0TD;-; 0,06954 € ; 0,00368 € ; -   € ; -   € ; -   € ; -   € ; 0,20924 € ; 0,20924 € ; 0,20924 € ; -   € ; -   € ; -   € 
-;PENINSULAFACTORFIJONEGOCIO_EXTRA2.0TD-;FACTOR;PENINSULA;;NEGOCIO_EXTRA;2.0TD;-; 0,08902 € ; 0,02697 € ; -   € ; -   € ; -   € ; -   € ; 0,20842 € ; 0,19958 € ; 0,18956 € ; -   € ; -   € ; -   € 
-;PENINSULAFACTORFIJONEGOCIO_EXTRA1P2.0TD-;FACTOR;PENINSULA;;NEGOCIO_EXTRA1P;2.0TD;-; 0,08902 € ; 0,02697 € ; -   € ; -   € ; -   € ; -   € ; 0,19900 € ; 0,19900 € ; 0,19900 € ; -   € ; -   € ; -   € 
-;PENINSULAFACTORFIJONEGOCIO_EXTRAPLUS2.0TD-;FACTOR;PENINSULA;;NEGOCIO_EXTRAPLUS;2.0TD;-; 0,09591 € ; 0,02728 € ; -   € ; -   € ; -   € ; -   € ; 0,24630 € ; 0,22796 € ; 0,21286 € ; -   € ; -   € ; -   € 
-;PENINSULAFACTORFIJONEGOCIO_EXTRAPLUS1P2.0TD-;FACTOR;PENINSULA;;NEGOCIO_EXTRAPLUS1P;2.0TD;-; 0,09591 € ; 0,02728 € ; -   € ; -   € ; -   € ; -   € ; 0,22730 € ; 0,22730 € ; 0,22730 € ; -   € ; -   € ; -   € 
-;PENINSULAFACTORFIJONEGOCIO_EXTRATOP2.0TD-;FACTOR;PENINSULA;;NEGOCIO_EXTRATOP;2.0TD;-; 0,09724 € ; 0,03519 € ; -   € ; -   € ; -   € ; -   € ; 0,21242 € ; 0,20358 € ; 0,19356 € ; -   € ; -   € ; -   € 
-;PENINSULAFACTORFIJONEGOCIO_EXTRATOP1P2.0TD-;FACTOR;PENINSULA;;NEGOCIO_EXTRATOP1P;2.0TD;-; 0,09724 € ; 0,03519 € ; -   € ; -   € ; -   € ; -   € ; 0,20300 € ; 0,20300 € ; 0,20300 € ; -   € ; -   € ; -   € 
-;PENINSULAFACTORFIJONEGOCIO_MINI1P2.0TD-;FACTOR;PENINSULA;;NEGOCIO_MINI1P;2.0TD;-; 0,07126 € ; 0,07126 € ; -   € ; -   € ; -   € ; -   € ; 0,17599 € ; 0,17599 € ; 0,17599 € ; -   € ; -   € ; -   € 
-;PENINSULAFACTORFIJONEGOCIO_PROFESIONAL2.0TD-;FACTOR;PENINSULA;;NEGOCIO_PROFESIONAL;2.0TD;-; 0,08541 € ; 0,02313 € ; -   € ; -   € ; -   € ; -   € ; 0,25894 € ; 0,19456 € ; 0,15670 € ; -   € ; -   € ; -   € 
-;PENINSULAFACTORFIJONEGOCIO_PROFESIONAL1P2.0TD-;FACTOR;PENINSULA;;NEGOCIO_PROFESIONAL1P;2.0TD;-; 0,08541 € ; 0,02313 € ; -   € ; -   € ; -   € ; -   € ; 0,19861 € ; 0,19861 € ; 0,19861 € ; -   € ; -   € ; -   € 
-;PENINSULAFACTORFIJONEGOCIO_AHORRO3.0TD-;FACTOR;PENINSULA;;NEGOCIO_AHORRO;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,24818 € ; 0,22413 € ; 0,18817 € ; 0,17931 € ; 0,16628 € ; 0,15891 € 
-;PENINSULAFACTORFIJONEGOCIO_AHORRO1P3.0TD-;FACTOR;PENINSULA;;NEGOCIO_AHORRO1P;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,18850 € ; 0,18850 € ; 0,18850 € ; 0,18850 € ; 0,18850 € ; 0,18850 € 
-;PENINSULAFACTORFIJONEGOCIO_EXTRA3.0TD-;FACTOR;PENINSULA;;NEGOCIO_EXTRA;3.0TD;-; 0,04863 € ; 0,04080 € ; 0,02113 € ; 0,02054 € ; 0,01718 € ; 0,01707 € ; 0,19612 € ; 0,18740 € ; 0,18609 € ; 0,17842 € ; 0,17790 € ; 0,17649 € 
-;PENINSULAFACTORFIJONEGOCIO_EXTRA1P3.0TD-;FACTOR;PENINSULA;;NEGOCIO_EXTRA1P;3.0TD;-; 0,04863 € ; 0,04080 € ; 0,02113 € ; 0,02054 € ; 0,01718 € ; 0,01707 € ; 0,18000 € ; 0,18000 € ; 0,18000 € ; 0,18000 € ; 0,18000 € ; 0,18000 € 
-;PENINSULAFACTORFIJONEGOCIO_EXTRAPLUS3.0TD-;FACTOR;PENINSULA;;NEGOCIO_EXTRAPLUS;3.0TD;-; 0,05106 € ; 0,04370 € ; 0,02314 € ; 0,02142 € ; 0,01867 € ; 0,01771 € ; 0,20862 € ; 0,19990 € ; 0,19859 € ; 0,19792 € ; 0,19740 € ; 0,19399 € 
-;PENINSULAFACTORFIJONEGOCIO_EXTRAPLUS1P3.0TD-;FACTOR;PENINSULA;;NEGOCIO_EXTRAPLUS1P;3.0TD;-; 0,05106 € ; 0,04370 € ; 0,02314 € ; 0,02142 € ; 0,01867 € ; 0,01771 € ; 0,19832 € ; 0,19832 € ; 0,19832 € ; 0,19832 € ; 0,19832 € ; 0,19832 € 
-;PENINSULAFACTORFIJONEGOCIO_EXTRATOP3.0TD-;FACTOR;PENINSULA;;NEGOCIO_EXTRATOP;3.0TD;-; 0,05000 € ; 0,04217 € ; 0,02250 € ; 0,02191 € ; 0,01855 € ; 0,01844 € ; 0,20012 € ; 0,19140 € ; 0,19009 € ; 0,18242 € ; 0,18190 € ; 0,18049 € 
-;PENINSULAFACTORFIJONEGOCIO_EXTRATOP1P3.0TD-;FACTOR;PENINSULA;;NEGOCIO_EXTRATOP1P;3.0TD;-; 0,05000 € ; 0,04217 € ; 0,02250 € ; 0,02191 € ; 0,01855 € ; 0,01844 € ; 0,18650 € ; 0,18650 € ; 0,18650 € ; 0,18650 € ; 0,18650 € ; 0,18650 € 
-;PENINSULAFACTORFIJONEGOCIO_PROFESIONAL3.0TD-;FACTOR;PENINSULA;;NEGOCIO_PROFESIONAL;3.0TD;-; 0,04613 € ; 0,03751 € ; 0,01867 € ; 0,01753 € ; 0,01389 € ; 0,01378 € ; 0,24087 € ; 0,21731 € ; 0,18195 € ; 0,17312 € ; 0,16035 € ; 0,15335 € 
-;PENINSULAFACTORFIJONEGOCIO_PROFESIONAL1P3.0TD-;FACTOR;PENINSULA;;NEGOCIO_PROFESIONAL1P;3.0TD;-; 0,04613 € ; 0,03751 € ; 0,01867 € ; 0,01753 € ; 0,01389 € ; 0,01378 € ; 0,18230 € ; 0,18230 € ; 0,18230 € ; 0,18230 € ; 0,18230 € ; 0,18230 € 
-;PENINSULAFACTORFIJONEGOCIO_AHORRO6.1TD-;FACTOR;PENINSULA;;NEGOCIO_AHORRO;6.1TD;-; 0,06292 € ; 0,05436 € ; 0,02829 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,21070 € ; 0,19041 € ; 0,16351 € ; 0,15787 € ; 0,14522 € ; 0,13925 € 
-;PENINSULAFACTORFIJONEGOCIO_AHORRO1P6.1TD-;FACTOR;PENINSULA;;NEGOCIO_AHORRO1P;6.1TD;-; 0,06292 € ; 0,05436 € ; 0,02829 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,16209 € ; 0,16209 € ; 0,16209 € ; 0,16209 € ; 0,16209 € ; 0,16209 € 
-;PENINSULAFACTORFIJONEGOCIO_EXTRA6.1TD-;FACTOR;PENINSULA;;NEGOCIO_EXTRA;6.1TD;-; 0,06852 € ; 0,05996 € ; 0,03391 € ; 0,02705 € ; 0,02062 € ; 0,01300 € ; 0,19865 € ; 0,19495 € ; 0,18313 € ; 0,17673 € ; 0,17493 € ; 0,14729 € 
