1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
soporte;sistema;cia;producto;producto cia;tarifa;fee;P1;P2;P3;P4;P5;P6;P1.;P2.;P3.;P4.;P5.;P6.
PENINSULAPLENITUDEFIJONAPOLES3.0TD-;PENINSULA;PLENITUDE;FIJO;NAPOLES;3.0TD;-;0,039562 €;0,030486 €;0,014036 €;0,011610 €;0,007007 €;0,004878 €;0,386576 €;0,367772 €;0,335564 €;0,329917 €;0,311966 €;0,328606 €
PENINSULAPLENITUDEFIJOROMA3.0TD-;PENINSULA;PLENITUDE;FIJO;ROMA;3.0TD;-;0,039562 €;0,030486 €;0,014036 €;0,019829 €;0,015226 €;0,013097 €;0,386576 €;0,367772 €;0,335564 €;0,329917 €;0,311966 €;0,328606 €
PENINSULAPLENITUDEFIJOVENECIA3.0TD-;PENINSULA;PLENITUDE;FIJO;VENECIA;3.0TD;-;0,047781 €;0,038705 €;0,022256 €;0,019829 €;0,015226 €;0,013097 €;0,388858 €;0,369772 €;0,337564 €;0,331917 €;0,313966 €;0,330606 €
PENINSULAPLENITUDEFIJOMILAN6.1TD-;PENINSULA;PLENITUDE;FIJO;MILAN;6.1TD;-;0,069636 €;0,064030 €;0,039666 €;0,033029 €;0,013677 €;0,011466 €;0,461333 €;0,443486 €;0,419742 €;0,415815 €;0,389648 €;0,409843 €
PENINSULAPLENITUDEFIJONAPOLES6.1TD-;PENINSULA;PLENITUDE;FIJO;NAPOLES;6.1TD;-;0,061417 €;0,055810 €;0,031447 €;0,024809 €;0,005458 €;0,003247 €;0,456333 €;0,438486 €;0,414742 €;0,410815 €;0,384648 €;0,404843 €
PENINSULAPLENITUDEFIJOROMA6.1TD-;PENINSULA;PLENITUDE;FIJO;ROMA;6.1TD;-;0,069636 €;0,064030 €;0,039666 €;0,033029 €;0,013677 €;0,011466 €;0,456333 €;0,438486 €;0,414742 €;0,410815 €;0,384648 €;0,404843 €
PENINSULAPLENITUDEFIJOVENECIA6.1TD-;PENINSULA;PLENITUDE;FIJO;VENECIA;6.1TD;-;0,069636 €;0,064030 €;0,039666 €;0,033029 €;0,013677 €;0,011466 €;0,458333 €;0,440486 €;0,416742 €;0,412815 €;0,386648 €;0,406843 €
PENINSULATOTALFIJOCLASICA2.0TD-;PENINSULA;TOTAL;FIJO;CLASICA;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,228117 €;0,175330 €;0,153505 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA ETOP2.0TD-;PENINSULA;TOTAL;FIJO;CLASICA ETOP;2.0TD;-;0,104000 €;0,038000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,204265 €;0,151478 €;0,129653 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA ETOP UNICA2.0TD-;PENINSULA;TOTAL;FIJO;CLASICA ETOP UNICA;2.0TD;-;0,104000 €;0,038000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,157930 €;0,157930 €;0,157930 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA LIBRE >50012.0TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE >5001;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,234617 €;0,181830 €;0,160050 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA LIBRE 0-15002.0TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE 0-1500;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,242117 €;0,189330 €;0,167505 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA LIBRE 1501-30002.0TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE 1501-3000;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,240117 €;0,187330 €;0,165505 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA LIBRE 3001-50002.0TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE 3001-5000;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,234617 €;0,181830 €;0,160005 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA LIBRE UNICA >50012.0TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA >5001;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,188282 €;0,188282 €;0,188282 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA LIBRE UNICA 0-15002.0TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA 0-1500;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,195782 €;0,195782 €;0,195782 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA LIBRE UNICA 1501-30002.0TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA 1501-3000;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,193782 €;0,193782 €;0,193782 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA LIBRE UNICA 3001-50002.0TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA 3001-5000;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,188282 €;0,188282 €;0,188282 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA TE12.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE1;2.0TD;-;0,081000 €;0,015000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,238117 €;0,185330 €;0,163505 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA TE1 UNICA2.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE1 UNICA;2.0TD;-;0,081000 €;0,015000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,191782 €;0,191782 €;0,191782 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA TE22.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE2;2.0TD;-;0,086000 €;0,020000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,241117 €;0,188330 €;0,166505 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA TE2 UNICA2.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE2 UNICA;2.0TD;-;0,086000 €;0,020000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,194782 €;0,194782 €;0,194782 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA TE32.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE3;2.0TD;-;0,089000 €;0,023000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,242117 €;0,189330 €;0,167505 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA TE3 UNICA2.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE3 UNICA;2.0TD;-;0,089000 €;0,023000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,195782 €;0,195782 €;0,195782 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA TE42.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE4;2.0TD;-;0,094000 €;0,028000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,246117 €;0,193330 €;0,171505 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA TE4 UNICA2.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE4 UNICA;2.0TD;-;0,094000 €;0,028000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,199782 €;0,199782 €;0,199782 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA TE52.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE5;2.0TD;-;0,100000 €;0,034000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,258117 €;0,205330 €;0,183505 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA TE5 UNICA2.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE5 UNICA;2.0TD;-;0,100000 €;0,034000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,211782 €;0,211782 €;0,211782 €;0,000000 €;0,000000 €;0,000000 €
PENINSULATOTALFIJOCLASICA3.0TD-;PENINSULA;TOTAL;FIJO;CLASICA;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,213617 €;0,190775 €;0,161579 €;0,146796 €;0,128221 €;0,149779 €
PENINSULATOTALFIJOCLASICA ETOP3.0TD-;PENINSULA;TOTAL;FIJO;CLASICA ETOP;3.0TD;-;0,052000 €;0,046000 €;0,025000 €;0,024000 €;0,021000 €;0,019000 €;0,210945 €;0,188103 €;0,158907 €;0,144124 €;0,125549 €;0,147107 €
PENINSULATOTALFIJOCLASICA ETOP UNICA3.0TD-;PENINSULA;TOTAL;FIJO;CLASICA ETOP UNICA;3.0TD;-;0,052000 €;0,046000 €;0,025000 €;0,024000 €;0,021000 €;0,019000 €;0,164037 €;0,164037 €;0,164037 €;0,164037 €;0,164037 €;0,164037 €
PENINSULATOTALFIJOCLASICA LIBRE >1000013.0TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE >100001;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,216117 €;0,193275 €;0,164079 €;0,149296 €;0,130721 €;0,152279 €
PENINSULATOTALFIJOCLASICA LIBRE 0-100003.0TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE 0-10000;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,219617 €;0,196775 €;0,167579 €;0,152796 €;0,134221 €;0,155779 €
PENINSULATOTALFIJOCLASICA LIBRE 10001-300003.0TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE 10001-30000;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,218117 €;0,195275 €;0,166079 €;0,151296 €;0,132721 €;0,154279 €
PENINSULATOTALFIJOCLASICA LIBRE 30001-500003.0TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE 30001-50000;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,218117 €;0,195275 €;0,166079 €;0,151296 €;0,132721 €;0,154279 €
PENINSULATOTALFIJOCLASICA LIBRE 50001-1000003.0TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE 50001-100000;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,216867 €;0,194025 €;0,164829 €;0,150046 €;0,131471 €;0,153029 €
PENINSULATOTALFIJOCLASICA LIBRE UNICA >1000013.0TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA >100001;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,169209 €;0,169209 €;0,169209 €;0,169209 €;0,169209 €;0,169209 €
PENINSULATOTALFIJOCLASICA LIBRE UNICA 0-100003.0TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA 0-10000;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,173209 €;0,173209 €;0,173209 €;0,173209 €;0,173209 €;0,173209 €
PENINSULATOTALFIJOCLASICA LIBRE UNICA 10001-300003.0TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA 10001-30000;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,172709 €;0,172709 €;0,172709 €;0,172709 €;0,172709 €;0,172709 €
PENINSULATOTALFIJOCLASICA LIBRE UNICA 30001-500003.0TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA 30001-50000;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,171209 €;0,171209 €;0,171209 €;0,171209 €;0,171209 €;0,171209 €
PENINSULATOTALFIJOCLASICA LIBRE UNICA 50001-1000003.0TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA 50001-100000;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,169959 €;0,169959 €;0,169959 €;0,169959 €;0,169959 €;0,169959 €
PENINSULATOTALFIJOCLASICA TE13.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE1;3.0TD;-;0,042000 €;0,036000 €;0,015000 €;0,014000 €;0,011000 €;0,009000 €;0,222617 €;0,199775 €;0,170579 €;0,155796 €;0,137221 €;0,158779 €
PENINSULATOTALFIJOCLASICA TE1 UNICA3.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE1 UNICA;3.0TD;-;0,042000 €;0,036000 €;0,015000 €;0,014000 €;0,011000 €;0,009000 €;0,175709 €;0,175709 €;0,175709 €;0,175709 €;0,175709 €;0,175709 €
PENINSULATOTALFIJOCLASICA TE23.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE2;3.0TD;-;0,044000 €;0,038000 €;0,016000 €;0,015000 €;0,013000 €;0,011000 €;0,223617 €;0,200775 €;0,171579 €;0,156796 €;0,138221 €;0,159779 €
PENINSULATOTALFIJOCLASICA TE2 UNICA3.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE2 UNICA;3.0TD;-;0,044000 €;0,038000 €;0,016000 €;0,015000 €;0,013000 €;0,011000 €;0,176709 €;0,176709 €;0,176709 €;0,176709 €;0,176709 €;0,176709 €
PENINSULATOTALFIJOCLASICA TE33.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE3;3.0TD;-;0,044000 €;0,039000 €;0,017000 €;0,016000 €;0,013000 €;0,011000 €;0,225617 €;0,202775 €;0,173579 €;0,158796 €;0,140221 €;0,161779 €
PENINSULATOTALFIJOCLASICA TE3 UNICA3.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE3 UNICA;3.0TD;-;0,044000 €;0,039000 €;0,017000 €;0,016000 €;0,013000 €;0,011000 €;0,178709 €;0,178709 €;0,178709 €;0,178709 €;0,178709 €;0,178709 €
PENINSULATOTALFIJOCLASICA TE43.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE4;3.0TD;-;0,047000 €;0,042000 €;0,020000 €;0,019000 €;0,017000 €;0,015000 €;0,233617 €;0,210775 €;0,181579 €;0,166796 €;0,148221 €;0,169779 €
PENINSULATOTALFIJOCLASICA TE4 UNICA3.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE4 UNICA;3.0TD;-;0,047000 €;0,042000 €;0,020000 €;0,019000 €;0,017000 €;0,015000 €;0,186709 €;0,186709 €;0,186709 €;0,186709 €;0,186709 €;0,186709 €
PENINSULATOTALFIJOCLASICA TE53.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE5;3.0TD;-;0,049000 €;0,044000 €;0,022000 €;0,021000 €;0,018000 €;0,016000 €;0,236617 €;0,213775 €;0,184579 €;0,169796 €;0,151221 €;0,172779 €
PENINSULATOTALFIJOCLASICA TE5 UNICA3.0TD-;PENINSULA;TOTAL;FIJO;CLASICA TE5 UNICA;3.0TD;-;0,049000 €;0,044000 €;0,022000 €;0,021000 €;0,018000 €;0,016000 €;0,189709 €;0,189709 €;0,189709 €;0,189709 €;0,189709 €;0,189709 €
PENINSULATOTALFIJOCLASICA6.1TD-;PENINSULA;TOTAL;FIJO;CLASICA;6.1TD;-;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,185210 €;0,165712 €;0,144370 €;0,133199 €;0,115079 €;0,135189 €
PENINSULATOTALFIJOCLASICA ETOP6.1TD-;PENINSULA;TOTAL;FIJO;CLASICA ETOP;6.1TD;-;0,074000 €;0,066000 €;0,040000 €;0,035000 €;0,017000 €;0,015000 €;0,178578 €;0,159080 €;0,137738 €;0,126567 €;0,108447 €;0,128557 €
PENINSULATOTALFIJOCLASICA ETOP UNICA6.1TD-;PENINSULA;TOTAL;FIJO;CLASICA ETOP UNICA;6.1TD;-;0,074000 €;0,066000 €;0,040000 €;0,035000 €;0,017000 €;0,015000 €;-;-;-;-;-;-
PENINSULATOTALFIJOCLASICA LIBRE >50.0016.1TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE >50.001;6.1TD;-;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,178222 €;0,163418 €;0,129486 €;0,118426 €;0,106755 €;0,125049 €
PENINSULATOTALFIJOCLASICA LIBRE 0-50.0006.1TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE 0-50.000;6.1TD;-;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,179222 €;0,164418 €;0,130486 €;0,119426 €;0,107755 €;0,126049 €
PENINSULATOTALFIJOCLASICA LIBRE UNICA >50.0016.1TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA >50.001;6.1TD;-;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;-;-;-;-;-;-
PENINSULATOTALFIJOCLASICA LIBRE UNICA 0-50.0006.1TD-;PENINSULA;TOTAL;FIJO;CLASICA LIBRE UNICA 0-50.000;6.1TD;-;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;-;-;-;-;-;-
PENINSULATOTALFIJOCLASICA TE16.1TD-;PENINSULA;TOTAL;FIJO;CLASICA TE1;6.1TD;-;0,067000 €;0,058000 €;0,032000 €;0,027000 €;0,009000 €;0,007000 €;0,194210 €;0,174712 €;0,153370 €;0,142199 €;0,124079 €;0,144189 €
PENINSULATOTALFIJOCLASICA TE1 UNICA6.1TD-;PENINSULA;TOTAL;FIJO;CLASICA TE1 UNICA;6.1TD;-;0,067000 €;0,058000 €;0,032000 €;0,027000 €;0,009000 €;0,007000 €;-;-;-;-;-;-
PENINSULATOTALFIJOCLASICA TE26.1TD-;PENINSULA;TOTAL;FIJO;CLASICA TE2;6.1TD;-;0,068000 €;0,060000 €;0,034000 €;0,029000 €;0,011000 €;0,009000 €;0,195210 €;0,175712 €;0,154370 €;0,143199 €;0,125079 €;0,145189 €
PENINSULATOTALFIJOCLASICA TE2 UNICA6.1TD-;PENINSULA;TOTAL;FIJO;CLASICA TE2 UNICA;6.1TD;-;0,068000 €;0,060000 €;0,034000 €;0,029000 €;0,011000 €;0,009000 €;-;-;-;-;-;-
PENINSULATOTALFIJOCLASICA TE36.1TD-;PENINSULA;TOTAL;FIJO;CLASICA TE3;6.1TD;-;0,069000 €;0,060000 €;0,034000 €;0,029000 €;0,011000 €;0,009000 €;0,197210 €;0,177712 €;0,156370 €;0,145199 €;0,127079 €;0,147189 €
PENINSULATOTALFIJOCLASICA TE3 UNICA6.1TD-;PENINSULA;TOTAL;FIJO;CLASICA TE3 UNICA;6.1TD;-;0,069000 €;0,060000 €;0,034000 €;0,029000 €;0,011000 €;0,009000 €;-;-;-;-;-;-
PENINSULATOTALFIJOCLASICA TE46.1TD-;PENINSULA;TOTAL;FIJO;CLASICA TE4;6.1TD;-;0,071000 €;0,063000 €;0,037000 €;0,032000 €;0,013000 €;0,011000 €;0,203210 €;0,183712 €;0,162370 €;0,151199 €;0,133079 €;0,153189 €
PENINSULATOTALFIJOCLASICA TE4 UNICA6.1TD-;PENINSULA;TOTAL;FIJO;CLASICA TE4 UNICA;6.1TD;-;0,071000 €;0,063000 €;0,037000 €;0,032000 €;0,013000 €;0,011000 €;-;-;-;-;-;-
PENINSULATOTALFIJOCLASICA TE56.1TD-;PENINSULA;TOTAL;FIJO;CLASICA TE5;6.1TD;-;0,074000 €;0,065000 €;0,039000 €;0,034000 €;0,016000 €;0,014000 €;0,206210 €;0,186712 €;0,165370 €;0,154199 €;0,136079 €;0,156189 €
PENINSULATOTALFIJOCLASICA TE5 UNICA6.1TD-;PENINSULA;TOTAL;FIJO;CLASICA TE5 UNICA;6.1TD;-;0,074000 €;0,065000 €;0,039000 €;0,034000 €;0,016000 €;0,014000 €;-;-;-;-;-;-
CANARIASTOTALFIJO CLASICA LIBRE >50012.0TD-;CANARIAS;TOTAL;FIJO; CLASICA LIBRE >5001;2.0TD;-;0,069543 €;0,069543 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,236987 €;0,184214 €;0,162439 €;0,000000 €;0,000000 €;0,000000 €
CANARIASTOTALFIJO CLASICA LIBRE 0-15002.0TD-;CANARIAS;TOTAL;FIJO; CLASICA LIBRE 0-1500;2.0TD;-;0,069543 €;0,069543 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,244487 €;0,191714 €;0,169939 €;0,000000 €;0,000000 €;0,000000 €
CANARIASTOTALFIJO CLASICA LIBRE 1501-30002.0TD-;CANARIAS;TOTAL;FIJO; CLASICA LIBRE 1501-3000;2.0TD;-;0,069543 €;0,069543 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,242487 €;0,189714 €;0,167939 €;0,000000 €;0,000000 €;0,000000 €
CANARIASTOTALFIJO CLASICA LIBRE 3001-50002.0TD-;CANARIAS;TOTAL;FIJO; CLASICA LIBRE 3001-5000;2.0TD;-;0,069543 €;0,069543 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,236987 €;0,184214 €;0,162439 €;0,000000 €;0,000000 €;0,000000 €
CANARIASTOTALFIJO CLASICA SNP2.0TD-;CANARIAS;TOTAL;FIJO; CLASICA SNP;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,230487 €;0,177714 €;0,155939 €;0,000000 €;0,000000 €;0,000000 €
CANARIASTOTALFIJO CLASICA SNP TE32.0TD-;CANARIAS;TOTAL;FIJO; CLASICA SNP TE3;2.0TD;-;0,089000 €;0,023000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,244487 €;0,191714 €;0,169939 €;0,000000 €;0,000000 €;0,000000 €
CANARIASTOTALFIJO CLASICA LIBRE >1000013.0TD-;CANARIAS;TOTAL;FIJO; CLASICA LIBRE >100001;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,198455 €;0,202531 €;0,172506 €;0,152262 €;0,134126 €;0,154883 €
CANARIASTOTALFIJO CLASICA LIBRE 0-100003.0TD-;CANARIAS;TOTAL;FIJO; CLASICA LIBRE 0-10000;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,202455 €;0,206531 €;0,176506 €;0,156262 €;0,138126 €;0,158883 €
CANARIASTOTALFIJO CLASICA LIBRE 10001-300003.0TD-;CANARIAS;TOTAL;FIJO; CLASICA LIBRE 10001-30000;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,201955 €;0,206031 €;0,176006 €;0,155762 €;0,137626 €;0,158383 €
CANARIASTOTALFIJO CLASICA LIBRE 30001-500003.0TD-;CANARIAS;TOTAL;FIJO; CLASICA LIBRE 30001-50000;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,200455 €;0,204531 €;0,174506 €;0,154262 €;0,136126 €;0,156883 €
CANARIASTOTALFIJO CLASICA LIBRE 50001-1000003.0TD-;CANARIAS;TOTAL;FIJO; CLASICA LIBRE 50001-100000;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,199205 €;0,203281 €;0,173256 €;0,153012 €;0,134876 €;0,155633 €
CANARIASTOTALFIJO CLASICA SNP3.0TD-;CANARIAS;TOTAL;FIJO; CLASICA SNP;3.0TD;-;0,038308 €;0,032600 €;0,010964 €;0,010011 €;0,007487 €;0,005482 €;0,195955 €;0,200031 €;0,170006 €;0,149762 €;0,131626 €;0,152383 €
CANARIASTOTALFIJO CLASICA SNP TE33.0TD-;CANARIAS;TOTAL;FIJO; CLASICA SNP TE3;3.0TD;-;0,044000 €;0,039000 €;0,017000 €;0,016000 €;0,013000 €;0,011000 €;0,207955 €;0,212031 €;0,182006 €;0,161762 €;0,143626 €;0,164383 €
CANARIASTOTALFIJO CLASICA LIBRE >50.0016.1TD-;CANARIAS;TOTAL;FIJO; CLASICA LIBRE >50.001;6.1TD;-;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,173072 €;0,176271 €;0,153918 €;0,136998 €;0,120920 €;0,139476 €
CANARIASTOTALFIJO CLASICA LIBRE 0-50.0006.1TD-;CANARIAS;TOTAL;FIJO; CLASICA LIBRE 0-50.000;6.1TD;-;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,174072 €;0,177271 €;0,154918 €;0,137998 €;0,121920 €;0,140476 €
CANARIASTOTALFIJO CLASICA SNP6.1TD-;CANARIAS;TOTAL;FIJO; CLASICA SNP;6.1TD;-;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,171072 €;0,174271 €;0,151918 €;0,134998 €;0,118920 €;0,137476 €
CANARIASTOTALFIJO CLASICA SNP TE36.1TD-;CANARIAS;TOTAL;FIJO; CLASICA SNP TE3;6.1TD;-;0,069000 €;0,060000 €;0,034000 €;0,029000 €;0,011000 €;0,009000 €;0,183072 €;0,186271 €;0,163918 €;0,146998 €;0,130920 €;0,149476 €
BALEARESTOTALFIJO CLASICA LIBRE >50012.0TD-;BALEARES;TOTAL;FIJO; CLASICA LIBRE >5001;2.0TD;-;0,069543 €;0,069543 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,236987 €;0,184214 €;0,162439 €;―;0,000000 €;0,000000 €
BALEARESTOTALFIJO CLASICA LIBRE 0-15002.0TD-;BALEARES;TOTAL;FIJO; CLASICA LIBRE 0-1500;2.0TD;-;0,069543 €;0,069543 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,244487 €;0,191714 €;0,169939 €;0,000000 €;0,000000 €;0,000000 €
BALEARESTOTALFIJO CLASICA LIBRE 1501-30002.0TD-;BALEARES;TOTAL;FIJO; CLASICA LIBRE 1501-3000;2.0TD;-;0,069543 €;0,069543 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,242487 €;0,189714 €;0,167939 €;0,000000 €;0,000000 €;0,000000 €
BALEARESTOTALFIJO CLASICA LIBRE 3001-50002.0TD-;BALEARES;TOTAL;FIJO; CLASICA LIBRE 3001-5000;2.0TD;-;0,069543 €;0,069543 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,236987 €;0,184214 €;0,162439 €;0,000000 €;0,000000 €;0,000000 €
BALEARESTOTALFIJO CLASICA SNP2.0TD-;BALEARES;TOTAL;FIJO; CLASICA SNP;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,230487 €;0,177714 €;0,155939 €;0,000000 €;0,000000 €;0,000000 €
BALEARESTOTALFIJO CLASICA SNP TE32.0TD-;BALEARES;TOTAL;FIJO; CLASICA SNP TE3;2.0TD;-;0,089000 €;0,023000 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,244487 €;0,191714 €;0,169939 €;0,000000 €;0,000000 €;0,000000 €
